날짜,노선번호,역/정류장명,승차인원,하차인원,교통수단
20230903,경원선,지행,4923,4960,지하철
20230903,경원선,동두천중앙,2263,2184,지하철
20230903,경원선,보산,1568,1530,지하철
20230903,경원선,동두천,1479,1889,지하철
20230903,경원선,소요산,3382,3099,지하철
20230903,경의선,서울역,1365,1249,지하철
20230903,경의선,신촌,321,421,지하철
20230903,경의선,효창공원앞,1528,1806,지하철
20230903,경의선,공덕,2267,1754,지하철
20230903,경의선,서강대,1542,1556,지하철
20230903,경의선,홍대입구,2054,2455,지하철
20230903,경의선,가좌,3312,3223,지하철
20230903,경의선,디지털미디어시티,1721,1755,지하철
20230903,경의선,수색,1156,1282,지하철
20230903,경의선,화전,1170,1232,지하철
20230903,경의선,강매,1652,1511,지하철
20230903,경의선,행신,5251,4843,지하철
20230903,경의선,능곡,3152,3102,지하철
20230903,경의선,곡산,416,383,지하철
20230903,경의선,백마,4060,3955,지하철
20230903,경의선,풍산,4160,3968,지하철
20230903,경의선,일산,7561,7142,지하철
20230903,경의선,탄현,4700,4331,지하철
20230903,경의선,야당,5928,5753,지하철
20230903,경의선,운정,4445,4106,지하철
20230903,경의선,금릉,3329,3254,지하철
20230903,경의선,금촌,4625,5042,지하철
20230903,경의선,월롱,999,1579,지하철
20230903,경의선,파주,811,751,지하철
20230903,경의선,문산,4002,4338,지하철
20230903,경의선,임진강,84,52,지하철
20230903,경의선,운천,8,9,지하철
20230903,경인선,개봉,12757,12683,지하철
20230903,경인선,오류동,7173,6666,지하철
20230903,경인선,역곡,15011,15330,지하철
20230903,경인선,부천,23516,23009,지하철
20230903,경인선,송내,13948,13514,지하철
20230903,경인선,부평,23466,23341,지하철
20230903,경인선,백운,4707,4680,지하철
20230903,경인선,동암,10496,10262,지하철
20230903,경인선,주안,12711,11187,지하철
20230903,경인선,제물포,5728,5526,지하철
20230903,경인선,동인천,10463,10052,지하철
20230903,경인선,인천,5354,4343,지하철
20230903,경인선,구일,5709,5743,지하철
20230903,경인선,소사,5683,5448,지하철
20230903,경인선,부개,5380,5103,지하철
20230903,경인선,간석,3510,3366,지하철
20230903,경인선,도원,1831,1803,지하철
20230903,경인선,온수(성공회대입구),4123,3665,지하철
20230903,경인선,중동,5505,5153,지하철
20230903,경인선,도화,2492,2399,지하철
20230903,경춘선,신내,1101,1106,지하철
20230903,경춘선,갈매,1713,1527,지하철
20230903,경춘선,별내,2091,1918,지하철
20230903,경춘선,퇴계원,2363,2154,지하철
20230903,경춘선,사릉,1333,1280,지하철
20230903,경춘선,금곡,1004,960,지하철
20230903,경춘선,평내호평,3641,3587,지하철
20230903,경춘선,천마산,1100,1040,지하철
20230903,경춘선,마석,2904,2828,지하철
20230903,경춘선,대성리,1698,617,지하철
20230903,경춘선,청평,2529,1594,지하철
20230903,경춘선,상천,472,329,지하철
20230903,경춘선,가평,2912,1720,지하철
20230903,경춘선,굴봉산,219,152,지하철
20230903,경춘선,백양리,186,101,지하철
20230903,경춘선,강촌,844,517,지하철
20230903,경춘선,김유정,441,436,지하철
20230903,경춘선,남춘천,2679,3286,지하철
20230903,경춘선,춘천,1907,1809,지하철
20230903,공항철도 1호선,서울역,13586,12385,지하철
20230903,공항철도 1호선,공덕,1689,2390,지하철
20230903,공항철도 1호선,홍대입구,13968,12776,지하철
20230903,공항철도 1호선,디지털미디어시티,7126,5371,지하철
20230903,공항철도 1호선,마곡나루(서울식물원),4456,4791,지하철
20230903,공항철도 1호선,김포공항,8861,4708,지하철
20230903,공항철도 1호선,계양,7036,6485,지하철
20230903,공항철도 1호선,검암,3987,4050,지하철
20230903,공항철도 1호선,청라국제도시,3899,3662,지하철
20230903,공항철도 1호선,운서,7409,8355,지하철
20230903,공항철도 1호선,공항화물청사,1042,1038,지하철
20230903,공항철도 1호선,인천공항1터미널,13336,12322,지하철
20230903,공항철도 1호선,인천공항2터미널,6349,5421,지하철
20230903,공항철도 1호선,영종,3157,3158,지하철
20230903,과천선,선바위,4737,4036,지하철
20230903,과천선,경마공원,15468,15802,지하철
20230903,과천선,대공원,11321,11757,지하철
20230903,과천선,과천,3993,3797,지하철
20230903,과천선,정부과천청사,4827,4810,지하철
20230903,과천선,인덕원,13329,13415,지하철
20230903,과천선,평촌,7173,6796,지하철
20230903,과천선,범계,15854,15140,지하철
20230903,분당선,선릉,3171,4907,지하철
20230903,분당선,한티,11114,10486,지하철
20230903,분당선,도곡,3519,3242,지하철
20230903,분당선,구룡,1011,1142,지하철
20230903,분당선,개포동,2774,2740,지하철
20230903,분당선,대모산입구,2874,2765,지하철
20230903,분당선,수서,9368,9075,지하철
20230903,분당선,복정,1,0,지하철
20230903,분당선,수원,6218,5555,지하철
20230903,분당선,서울숲,7371,7463,지하철
20230903,분당선,압구정로데오,11118,11920,지하철
20230903,분당선,강남구청,3336,4038,지하철
20230903,분당선,선정릉,2263,2289,지하철
20230903,분당선,가천대,4326,5125,지하철
20230903,분당선,태평,8380,8025,지하철
20230903,분당선,모란,11588,12007,지하철
20230903,분당선,야탑,13940,14283,지하철
20230903,분당선,서현,13670,13435,지하철
20230903,분당선,수내,6017,5921,지하철
20230903,분당선,정자,7817,7933,지하철
20230903,분당선,미금,7755,8032,지하철
20230903,분당선,오리,5399,4764,지하철
20230903,분당선,이매,3724,3675,지하철
20230903,분당선,보정,1209,1198,지하철
20230903,분당선,죽전,7945,8884,지하철
20230903,분당선,구성,2341,2574,지하철
20230903,분당선,신갈,2216,2284,지하철
20230903,분당선,기흥,5403,4961,지하철
20230903,분당선,상갈,3018,3158,지하철
20230903,분당선,청명,2197,2393,지하철
20230903,분당선,영통,5466,5466,지하철
20230903,분당선,망포,6685,7110,지하철
20230903,분당선,매탄권선,2882,2785,지하철
20230903,분당선,수원시청,8582,8432,지하철
20230903,분당선,매교,2472,2541,지하철
20230903,서해선,김포공항,2749,2969,지하철
20230903,서해선,원종,2870,2775,지하철
20230903,서해선,부천종합운동장,1246,918,지하철
20230903,수인선,고색,2257,2273,지하철
20230903,수인선,오목천,2266,2175,지하철
20230903,수인선,어천,923,1038,지하철
20230903,수인선,야목,258,190,지하철
20230903,수인선,사리,2960,2621,지하철
20230903,수인선,달월,47,48,지하철
20230903,수인선,월곶,1976,1788,지하철
20230903,수인선,소래포구,5574,5344,지하철
20230903,수인선,인천논현,3420,3563,지하철
20230903,수인선,호구포,2402,2490,지하철
20230903,수인선,남동인더스파크,642,624,지하철
20230903,수인선,원인재,3068,3035,지하철
20230903,수인선,연수,3813,3702,지하철
20230903,수인선,송도,1630,1502,지하철
20230903,수인선,인하대,3753,3800,지하철
20230903,수인선,숭의,2290,2029,지하철
20230903,수인선,신포,1324,1313,지하철
20230903,수인선,인천,1390,2156,지하철
20230903,신림선,샛강,934,1079,지하철
20230903,신림선,대방,1698,1227,지하철
20230903,신림선,서울지방병무청,1620,1780,지하철
20230903,신림선,보라매,1958,1785,지하철
20230903,신림선,보라매공원,1043,1140,지하철
20230903,신림선,보라매병원,2448,2581,지하철
20230903,신림선,당곡,2523,2591,지하철
20230903,신림선,신림,1139,1516,지하철
20230903,신림선,서원,2098,2077,지하철
20230903,신림선,서울대벤처타운,6102,5684,지하철
20230903,신림선,관악산(서울대),2854,3049,지하철
20230903,안산선,산본,9827,10481,지하철
20230903,안산선,대야미,3132,2827,지하철
20230903,안산선,반월,2608,2574,지하철
20230903,안산선,상록수,9705,9579,지하철
20230903,안산선,한대앞,6080,6191,지하철
20230903,안산선,중앙,12996,12889,지하철
20230903,안산선,고잔,5627,5642,지하철
20230903,안산선,초지,2953,2800,지하철
20230903,안산선,안산,11423,10249,지하철
20230903,안산선,신길온천,1460,1341,지하철
20230903,안산선,정왕,6555,7096,지하철
20230903,안산선,오이도,6271,6036,지하철
20230903,안산선,수리산,2343,2123,지하철
20230903,우이신설선,북한산우이,3005,3166,지하철
20230903,우이신설선,솔밭공원,1625,1553,지하철
20230903,우이신설선,4.19민주묘지,2261,2078,지하철
20230903,우이신설선,가오리,2675,2541,지하철
20230903,우이신설선,화계,2414,2258,지하철
20230903,우이신설선,삼양,1386,1407,지하철
20230903,우이신설선,삼양사거리,1772,1718,지하철
20230903,우이신설선,솔샘,3229,2979,지하철
20230903,우이신설선,북한산보국문,4213,3855,지하철
20230903,우이신설선,정릉,3165,2714,지하철
20230903,우이신설선,성신여대입구(돈암),2338,2706,지하철
20230903,우이신설선,보문,1147,1101,지하철
20230903,우이신설선,신설동,1342,1305,지하철
20230903,일산선,원흥,6343,6155,지하철
20230903,일산선,삼송,11522,11247,지하철
20230903,일산선,원당,6417,6197,지하철
20230903,일산선,화정,10987,11109,지하철
20230903,일산선,대곡,1728,1383,지하철
20230903,일산선,백석,6184,6111,지하철
20230903,일산선,마두,3740,3715,지하철
20230903,일산선,정발산,6167,6175,지하철
20230903,일산선,주엽,5289,5181,지하철
20230903,일산선,대화,7135,6458,지하철
20230903,장항선,봉명,641,675,지하철
20230903,장항선,쌍용(나사렛대),1460,1601,지하철
20230903,장항선,아산,4306,3002,지하철
20230903,장항선,탕정,901,1009,지하철
20230903,장항선,배방,839,957,지하철
20230903,장항선,온양온천,4012,4020,지하철
20230903,장항선,신창(순천향대),1157,2351,지하철
20230903,중앙선,회기,18326,18751,지하철
20230903,중앙선,중랑,3602,3536,지하철
20230903,중앙선,상봉(시외버스터미널),3948,3967,지하철
20230903,중앙선,망우,5604,5633,지하철
20230903,중앙선,양원,1607,1592,지하철
20230903,중앙선,구리,7940,8025,지하철
20230903,중앙선,도농,5784,5657,지하철
20230903,중앙선,양정,464,365,지하철
20230903,중앙선,덕소,3455,3434,지하철
20230903,중앙선,도심,1389,1154,지하철
20230903,중앙선,팔당,1088,1103,지하철
20230903,중앙선,운길산,941,889,지하철
20230903,중앙선,양수,1727,1534,지하철
20230903,중앙선,신원,233,187,지하철
20230903,중앙선,국수,569,549,지하철
20230903,중앙선,아신,597,502,지하철
20230903,중앙선,오빈,227,235,지하철
20230903,중앙선,양평,3939,3653,지하철
20230903,중앙선,원덕,400,292,지하철
20230903,중앙선,용문,2230,1838,지하철
20230903,중앙선,지평,82,60,지하철
20230904,1호선,서울역,53446,50884,지하철
20230904,1호선,시청,27438,27273,지하철
20230904,1호선,종각,42503,42186,지하철
